,id,product_uid,search_term,relevance,relevance_int,bm25
12100,37294,108710,12 inch sower head,1.0,0,0.0057838630641601566
12101,37297,108711,anderson window 400 seriesimpact resist,2.67,10,0.0
12102,37298,108711,tilt wash hardwar,1.33,2,0.0
12103,37304,108716,spot light 1.97,2.33,8,0.0
12104,37307,108717,12 x 15 closet shelf,2.67,10,0.002961411819597319
12105,37312,108718,lamin board,2.33,8,0.007560535387196478
12106,37319,108718,wood closet organ,2.0,6,0.0
12107,37321,108718,wood lamin sheet,2.67,10,0.007560535387196478
12108,37334,108725,fenc gate hardwar eyebolt,2.0,6,0.012775356503573036
12109,37337,108725,wood fenc gate0,2.67,10,0.012540802105609376
12110,37343,108726,44 granit bathroom counter top,2.67,10,0.014445258280793289
12111,37348,108727,32 door threshhold,2.33,8,0.0
12112,37354,108727,aluminum storm window,2.33,8,0.005208143503718333
12113,37355,108727,door with screen,3.0,12,0.007527646441919959
12114,37361,108728,solar attic fan,3.0,12,0.0
12115,37362,108728,solar vent fan,3.0,12,0.0
12116,37364,108729,washer outlet box,3.0,12,0.0
12117,37376,108734,amerock pull wester,2.33,8,0.0063293786214600935
12118,37377,108734,cabinet backplat,2.67,10,0.013091836504537857
12119,37378,108735,air duct,3.0,12,0.0
12120,37382,108735,flexibl dryer vent,2.33,8,0.0054102523867423395
12121,37383,108735,rigid k400 with autofeed,2.0,6,0.0
12122,37385,108737,countertop refinish,3.0,12,0.011778681455745128
12123,37388,108738,thermal imag,2.33,8,0.0
12124,37391,108741,ceil beam,2.33,8,0.0
12125,37392,108742,indoor light fixtur,2.0,6,0.0
12126,37394,108743,oak interior door,2.67,10,0.012766076779239579
12127,37395,108744,polycarbonit,2.33,8,0.0
12128,37402,108745,wall kitchen cabinet,2.67,10,0.0
12129,37403,108746,anim trap,3.0,12,0.0
12130,37413,108748,carbon monoxid,2.0,6,0.0
12131,37414,108748,carbon monoxid alarm alert,3.0,12,0.008826977032941486
12132,37415,108748,carboy,1.0,0,0.0
12133,37418,108748,hard wire smoke detector,2.67,10,0.011683910426758369
12134,37423,108749,ice maker hose bibb,2.33,8,0.018177530912313694
12135,37424,108749,insal,1.33,2,0.0
12136,37425,108749,line,1.0,0,0.0
12137,37429,108749,water pex tube,1.67,4,0.010536938875150002
12138,37430,108749,water tube,1.0,0,0.010536938875150002
12139,37431,108750,bulb socket cover,1.67,4,0.005866273289976948
12140,37433,108750,socket truck set,1.0,0,0.0
12141,37434,108751,25 slide in rang,2.67,10,0.0
12142,37440,108751,gas rang slide inov,2.33,8,0.0
12143,37441,108751,slide in gas oven,3.0,12,0.0
12144,37443,108752,brown builder paper,2.67,10,0.006767935032960801
12145,37444,108752,brown paper roll,3.0,12,0.006767935032960801
12146,37449,108753,closet door ogan,1.0,0,0.0
12147,37454,108755,gas rang stainless steel,3.0,12,0.009317526065992782
12148,37456,108755,lg stove,2.67,10,0.0
12149,37461,108756,karcher,3.0,12,0.0
12150,37462,108757,30 inch fridg,3.0,12,0.0
12151,37463,108757,30 inch refigr,3.0,12,0.0
12152,37464,108757,30 inch refriger,2.67,10,0.0
12153,37468,108758,22 mm impact ocket,3.0,12,0.013735377128868508
12154,37472,108760,speakman showerhead,3.0,12,0.0
12155,37477,108763,plastic roof sheet,1.0,0,0.00781978375674049
12156,37481,108764,plastic cover,2.0,6,0.005253494922360053
12157,37483,108764,plastic trailer cover,2.33,8,0.005253494922360053
12158,37487,108765,36 gas rang,2.67,10,0.0
12159,37489,108765,36 microwav,2.0,6,0.0
12160,37495,108765,gas rang slide in,3.0,12,0.001502013587917412
12161,37497,108765,gas stove lunch,1.67,4,0.0
12162,37501,108765,slide in gas oven,3.0,12,0.001502013587917412
12163,37503,108765,wall gas oven with microwav,2.0,6,0.0
12164,37504,108766,56 volt batteri,2.67,10,0.0
12165,37505,108766,ego batteri,1.0,0,0.0
12166,37508,108766,electr mower,1.33,2,0.0
12167,37512,108766,robi batteri lawn trimmer,1.67,4,0.0
12168,37513,108766,trimmer mower,2.33,8,0.0
12169,37522,108770,25 amp breaker zinsco volt 240,2.33,8,0.016125023449037077
12170,37529,108771,tub to shower adapt,1.33,2,0.0
12171,37531,108771,whirlpool tub two wall alcov,2.0,6,0.004668961106330653
12172,37532,108772,apart for tractor arien,2.0,6,0.0
12173,37538,108772,mtd mower replac belt,2.0,6,0.01029252805642383
12174,37539,108772,poulan pro lawn motor blade,1.33,2,0.016190564534500552
12175,37541,108773,form tube,1.33,2,0.0
12176,37542,108774,subzero,3.0,12,0.0
12177,37543,108775,e26 bulb,3.0,12,0.011702424067756302
12178,37544,108776,4x6 deck post support,1.67,4,0.0
12179,37545,108776,8/16/4 concret block,2.0,6,0.0
12180,37547,108776,cement block deck,2.67,10,0.0
12181,37553,108776,deck foot,2.0,6,0.0
12182,37559,108777,42 bathroom countertop and sink,3.0,12,0.015089331295425217
12183,37560,108778,12 inch hight wall cabinet,2.67,10,0.005167757735964706
12184,37563,108778,gladiat cabinet,3.0,12,0.0
12185,37565,108778,pre hu door,1.67,4,0.005403478843531992
12186,37571,108780,dual grill,2.33,8,0.006531940945596895
12187,37574,108781,weed,1.67,4,0.0
12188,37581,108784,1/2 in drywal,2.0,6,0.0
12189,37589,108784,2' x 4',2.0,6,0.002961411819597319
12190,37601,108784,galvin screw,2.0,6,0.005366886707093325
12191,37602,108784,garvan wood screw,2.33,8,0.009702206195364719
12192,37605,108785,hearthston,1.33,2,0.0
12193,37607,108786,12 inch miter saw,3.0,12,0.0
12194,37612,108786,rigid miter saw,3.0,12,0.0
12195,37619,108789,brisa retract screen,3.0,12,0.0
12196,37621,108790,ani sale for this shed,2.67,10,0.0
12197,37623,108790,handi home shed,3.0,12,0.0
12198,37624,108790,rebat for this product,1.33,2,0.0
12199,37626,108790,shed instal,2.0,6,0.0
12200,37629,108791,36in vinal fenc,2.33,8,0.0
12201,37634,108792,exterior entri door,2.67,10,0.012353848778985412
12202,37636,108792,exterior secur door,1.67,4,0.00514670932437605
12203,37637,108792,garag secur entri door with jamb,2.33,8,0.007207139454609363
12204,37638,108792,toledo key entri,2.33,8,0.007207139454609363
12205,37640,108793,one way sewer pipe,1.33,2,0.0
12206,37641,108793,pvc 1 1/4 in schedul 40,2.67,10,0.001502013587917412
12207,37646,108794,ridgid glide miter saw,1.67,4,0.0
12208,37648,108794,ridgid tabl,1.67,4,0.0
12209,37652,108794,saw buck stand,2.33,8,0.0
12210,37654,108794,tabl saw stand,3.0,12,0.0
12211,37660,108796,interlock rubbber floor mat,2.67,10,0.010130046620874088
12212,37665,108797,cutoff saw,3.0,12,0.008413243122158446
12213,37667,108798,black and decker batteri charger,3.0,12,0.01640080212184092
12214,37668,108798,black decker batteri,2.33,8,0.01640080212184092
12215,37669,108799,9 volt batteri clamp,1.33,2,0.0
12216,37674,108801,guag,2.33,8,0.0
12217,37676,108802,drill auger,1.0,0,0.007085911337131384
12218,37677,108802,milwauke drill bit,2.67,10,0.007085911337131384
12219,37678,108802,wood drill,3.0,12,0.007085911337131384
12220,37680,108803,wheelbarow,2.33,8,0.0
12221,37681,108803,wheelbarrow,3.0,12,0.0
12222,37686,108804,lg 4.3 washer,3.0,12,0.011429047926666628
12223,37687,108804,lg dryer electr,2.33,8,0.005391984980020807
12224,37689,108804,washer dryer all in one,2.67,10,0.0
12225,37695,108806,kitchen cabint hardwar blue knob,2.0,6,0.0
12226,37698,108806,liberti drawer pull,3.0,12,0.0
12227,37701,108807,dewalt 1/4 drive,3.0,12,0.006749289329419737
12228,37706,108807,socket set,2.67,10,0.0
12229,37708,108809,t 5 light,3.0,12,0.0
12230,37710,108809,t5 strip light fixtur 36,2.33,8,0.0
12231,37716,108812,3 in bottom mount nylon wheel,2.33,8,0.001502013587917412
12232,37719,108814,cargo carrier,2.67,10,0.0
12233,37728,108817,3/8 copper compress fit,3.0,12,0.0
12234,37735,108820,60 x 32 shower center drain,2.0,6,0.0
12235,37742,108822,project light,2.33,8,0.00951973209109326
12236,37745,108823,bathroom vaniti with drawer,2.33,8,0.0
12237,37746,108823,solid surfac seam gun,1.0,0,0.0
12238,37747,108824,1-1/2in. x 1ft. blk pipe,2.33,8,0.002961411819597319
12239,37748,108824,1/2 in. x 12in. black steel schedul 40 cut pipe,2.33,8,0.0181692450284953
12240,37749,108824,3/4 pipe,3.0,12,0.005737331506656762
12241,37754,108825,panel heater,3.0,12,0.0
12242,37759,108828,air bathtub,2.67,10,0.0
12243,37763,108829,galvan gutter leaf cover,1.33,2,0.0
12244,37764,108829,gutter foam,2.67,10,0.0
12245,37765,108829,leaf guard for rainspout,2.67,10,0.0021969423073833496
12246,37767,108829,rain gutter guard,2.0,6,0.0
12247,37768,108829,screen cleaner,2.0,6,0.0
12248,37769,108829,smart screen gutter,2.33,8,0.0
12249,37773,108831,exot wood floor,2.67,10,0.010300316597980991
12250,37774,108832,router templat guid,3.0,12,0.0
12251,37775,108833,anti icki poo,2.67,10,0.0
12252,37780,108835,hdx 16ga nail,2.0,6,0.0
12253,37782,108837,surebond,1.0,0,0.0
12254,37783,108838,4ft ladder,3.0,12,0.0
12255,37787,108839,high temperatur,1.67,4,0.00517680693111807
12256,37791,108839,satin paint,2.67,10,0.0065766954630801545
12257,37793,108840,1/2 brass,2.67,10,0.011519191202141905
12258,37800,108841,winter fertil,2.67,10,0.0
12259,37801,108841,winter,1.33,2,0.0
12260,37803,108843,7 inch grinder,3.0,12,0.016701670235383805
12261,37812,108845,tank,1.67,4,0.0
12262,37816,108848,paint cup,1.0,0,0.00862075227423815
12263,37817,108849,grave,2.33,8,0.0
12264,37824,108852,libman,3.0,12,0.013091836504537857
12265,37825,108853,oak stair tread,2.67,10,0.0
12266,37826,108853,stair tread,3.0,12,0.0
12267,37828,108853,stairtread,2.67,10,0.0
12268,37829,108854,melnor,3.0,12,0.0
12269,37836,108858,kohler vessel sink,3.0,12,0.009716903056721798
12270,37839,108860,compact drill,2.67,10,0.0
12271,37841,108860,dewalt 18v drill with light,2.67,10,0.0
12272,37845,108861,decora cover,2.67,10,0.014995505552855148
12273,37846,108862,n95 mask,2.33,8,0.0
12274,37850,108863,2 2/1 exterior screw,2.33,8,0.005366886707093325
12275,37852,108863,3 inch ceram coat wood screw,1.67,4,0.014046918926236976
12276,37854,108863,deck screw,2.33,8,0.012081229889048289
12277,37857,108863,garvan wood screw,2.33,8,0.005366886707093325
12278,37864,108865,filter media,1.67,4,0.007305537858012392
12279,37865,108865,media filter,3.0,12,0.007305537858012392
12280,37866,108866,4 gal rubber tote,2.67,10,0.0
12281,37873,108869,picnic tabl wood,2.67,10,0.0
12282,37875,108870,hose end nozzel,3.0,12,0.0
12283,37878,108873,dead bolt fill,2.33,8,0.0
12284,37879,108873,night latch,3.0,12,0.008420565148199345
12285,37880,108873,night rim lock,2.67,10,0.008420565148199345
12286,37884,108874,vertic blind for door,2.0,6,0.005403478843531992
12287,37890,108875,slide door rail,2.67,10,0.0
12288,37901,108879,door sidelit,2.33,8,0.0
12289,37905,108881,wood wallpap,3.0,12,0.0
12290,37914,108886,bath mat,3.0,12,0.0
12291,37915,108887,wood base,3.0,12,0.0
12292,37920,108889,larg hook,3.0,12,0.0
12293,37922,108891,bulkhead fit,2.33,8,0.0035732818461270384
12294,37937,108897,nuvo,2.33,8,0.0
12295,37939,108898,copper solder tee,2.33,8,0.0
12296,37941,108899,basement wall paint,2.67,10,0.0
12297,37948,108899,exterior cement sealer,1.67,4,0.0
12298,37952,108899,natur stone paver,1.67,4,0.0
12299,37954,108899,post block,1.33,2,0.0
12300,37955,108899,sealer for paver,2.67,10,0.0
12301,37956,108899,stop water leak in concret,2.0,6,0.001502013587917412
12302,37959,108900,garden spike,2.0,6,0.0
12303,37963,108902,bathroom wall light,3.0,12,0.0043423079697916395
12304,37966,108905,front tine tiller,3.0,12,0.0
12305,37967,108906,7 inch grinder,3.0,12,0.0
12306,37971,108908,natur gas fireplac insert,1.67,4,0.0
12307,37976,108909,13x13,2.67,10,0.015097561916724574
12308,37982,108911,bathroom vent,3.0,12,0.0
12309,37984,108911,ceil vent fan,3.0,12,0.006780482997104449
12310,37985,108911,exhaust bath fan,2.67,10,0.008974878481998622
12311,37989,108911,fan mount,2.67,10,0.004198594833095343
12312,37996,108914,arm rail trim,2.0,6,0.006418880347794304
12313,37997,108914,ceram chair rail trim,2.67,10,0.014856659483435494
12314,38004,108918,halo 4 inch,2.67,10,0.0
12315,38009,108919,newspap holder,2.67,10,0.0
12316,38010,108919,newspap mailbox tube,2.33,8,0.0
12317,38011,108920,phifer suntex,3.0,12,0.02597769968281484
12318,38013,108922,12 tile,2.67,10,0.0
12319,38016,108922,bianco tile wall base,2.67,10,0.0
12320,38023,108922,marrazi,3.0,12,0.0
12321,38027,108923,6 foot tub,2.33,8,0.0
12322,38033,108926,flexlock for crack,2.33,8,0.0
12323,38035,108926,tile thinset,1.33,2,0.0
12324,38041,108929,door alarm,3.0,12,0.005403478843531992
12325,38042,108930,40 amp,2.67,10,0.006790409169610637
12326,38046,108930,tyle3 intermat enclosur,2.33,8,0.00806195058785107
12327,38053,108932,window air condit,3.0,12,0.0
12328,38056,108934,4 x 4 post,2.33,8,0.002961411819597319
12329,38058,108934,4x4 wood,1.33,2,0.0
12330,38059,108934,deck coat,2.0,6,0.0
12331,38066,108934,post mailbox,2.33,8,0.0
12332,38067,108934,swivrl wood anchor,2.0,6,0.007569224744731575
12333,38068,108934,wooden mailbox,1.0,0,0.0
12334,38073,108937,gas adapt,2.67,10,0.0
12335,38075,108938,stovetop,2.67,10,0.0
12336,38078,108939,shower tub door,2.67,10,0.0
12337,38082,108941,motion led,2.33,8,0.009130042856034899
12338,38095,108945,ryobi gas trimmer throttl cabl,1.67,4,0.0
12339,38101,108946,anderson storm door 3000seriestrueas self store door,2.0,6,0.0
12340,38103,108946,andersor door,3.0,12,0.0
12341,38105,108946,self store storm door,3.0,12,0.0
12342,38111,108949,wood entri door,2.67,10,0.0
12343,38112,108949,wood grain 3/4 lite door,2.33,8,0.0
12344,38113,108950,wireless camera,2.33,8,0.0
12345,38115,108951,hardwood floor cleaner,3.0,12,0.0
12346,38121,108953,1 1/2 5/16 lag,2.33,8,0.005433969098952909
12347,38125,108954,kitchen sink sprayer hose connector,2.67,10,0.0
12348,38126,108954,side spray,2.33,8,0.0
12349,38128,108954,spray hose,3.0,12,0.0
12350,38130,108956,hot water heater vent,1.33,2,0.0
12351,38131,108956,power vent water heater kit,2.0,6,0.0
12352,38137,108957,extens cord plug,3.0,12,0.0069902574333717184
12353,38139,108958,4 to 1 cement base,1.33,2,0.004291592450146808
12354,38145,108960,diy garag door instal,2.0,6,0.0
12355,38153,108961,tabl fire pit,2.67,10,0.016712119453256395
12356,38155,108962,8x8 ezup canopi cover,1.0,0,0.004217112215713031
12357,38160,108963,invert 2x8 joist hanger,3.0,12,0.0
12358,38164,108965,cove base glue,3.0,12,0.0
12359,38167,108967,garden box,2.33,8,0.0
12360,38172,108968,12x16 shed,3.0,12,0.0
12361,38173,108969,bazz light,3.0,12,0.0139438961579298
12362,38175,108969,kitchen light,2.33,8,0.005593317046093163
12363,38177,108970,pool sand filter,3.0,12,0.0
12364,38178,108971,strawberri,1.67,4,0.014369994859872087
12365,38182,108973,handrail post,2.67,10,0.010955773634013276
12366,38184,108974,roof tile,1.67,4,0.0
12367,38185,108975,kaleen rug,3.0,12,0.011818207310583036
12368,38187,108976,whole hous surg,3.0,12,0.008087668698693866
12369,38193,108978,small storag bin,3.0,12,0.019310666156411034
12370,38194,108979,leather pouch,3.0,12,0.0
12371,38195,108980,2x2 troffer,2.0,6,0.0
12372,38203,108982,pvc pipe 6,3.0,12,0.0
12373,38204,108983,servic cart,3.0,12,0.0
12374,38205,108983,wire cart,2.67,10,0.0
12375,38208,108985,bathroom fan heater,2.67,10,0.0
12376,38210,108986,weber cook grate,3.0,12,0.0
12377,38214,108987,brandenburg 12 x 12 louver vinyl pergola,3.0,12,0.006390170561096202
12378,38216,108989,36 x 78 shower curtain,2.33,8,0.002961411819597319
12379,38219,108990,5 in filter cabinet,1.67,4,0.006378823333805071
12380,38222,108991,led energi effici kitchen lite,2.0,6,0.0
12381,38223,108992,3 in fluoresc recess,2.0,6,0.0
12382,38226,108993,paint roller pole,2.67,10,0.012928779050469724
12383,38228,108993,wood paint roller stick,2.0,6,0.012928779050469724
12384,38230,108995,flip top drainer,1.0,0,0.0
12385,38232,108996,scott seed,2.67,10,0.0
12386,38235,108998,1/2 brass csst,2.67,10,0.0
12387,38239,109000,5/8 copper,1.33,2,0.0
12388,38242,109001,ceadar,2.33,8,0.0
12389,38245,109003,bellingham,3.0,12,0.017407495479279826
12390,38247,109005,low voltag steal,2.67,10,0.012803891089105832
12391,38248,109005,steel track,3.0,12,0.0
12392,38250,109007,dremel cut wheel,2.33,8,0.0
12393,38254,109008,lenox diamond blade,2.0,6,0.0
12394,38258,109010,barn syslet door,2.33,8,0.0
12395,38259,109010,fame slide door $289.00,2.0,6,0.0
12396,38266,109012,sanduski storag,3.0,12,0.017089344471544574
12397,38269,109013,interior door lcok,2.67,10,0.0
12398,38271,109013,kwik set,3.0,12,0.0
12399,38274,109013,murphi bed hardwar,2.33,8,0.008211925685416696
12400,38275,109014,trim router,2.33,8,0.0
12401,38279,109015,galvan fenc,2.0,6,0.0
12402,38280,109015,galvan pipe 1/2,2.0,6,0.007148780285093093
12403,38283,109015,pipe grip tie,3.0,12,0.013471310779059087
12404,38286,109016,tv wire,2.0,6,0.0
12405,38299,109019,ceil fan cover,2.0,6,0.0
12406,38303,109022,multi pak wet or dri sandpap,1.67,4,0.011806463822750952
12407,38304,109022,stanley wet and dri vac,3.0,12,0.026087413017107437
12408,38305,109022,wet/dri,2.33,8,0.011964720892175611
12409,38307,109024,roof ventil fan,2.33,8,0.00781978375674049
12410,38308,109025,pfister courant,3.0,12,0.011195376320932156
12411,38311,109026,light can,2.67,10,0.0
12412,38313,109026,pendant light convers light,1.67,4,0.0
12413,38314,109026,pendant light from recess light,2.0,6,0.0
12414,38316,109027,4x$ ceram tile,3.0,12,0.0
12415,38322,109029,2x10 joist hanger,3.0,12,0.0
12416,38323,109030,cement board cide,2.33,8,0.0
12417,38325,109030,hardi board side,2.33,8,0.0
12418,38326,109030,hardi plank side,2.0,6,0.0
12419,38332,109031,.440 metal screw,2.33,8,0.0
12420,38335,109031,screw in metal plate,2.33,8,0.001502013587917412
12421,38343,109032,stair rail post anchor,2.33,8,0.006418880347794304
12422,38347,109032,vinyl porch post,2.67,10,0.0
12423,38350,109033,ideal secur,2.0,6,0.0
12424,38351,109033,motion alarm,2.67,10,0.009823743443736427
12425,38353,109034,whirlpool dryer,3.0,12,0.0
12426,38355,109036,1-1/2in. x 1ft. blk pipe,2.0,6,0.0
12427,38357,109037,3 way,3.0,12,0.0
12428,38364,109039,widespread faucet nickel bathroom,2.33,8,0.0
12429,38366,109041,a/c thermostat,2.67,10,0.0
12430,38370,109041,tomostat,2.0,6,0.0
12431,38374,109044,hearth,2.33,8,0.011003343063942465
12432,38378,109045,3/4 plywood 2-ft x 4-ft,3.0,12,0.0
12433,38380,109045,3/4 vinyl-co panel,2.67,10,0.0
12434,38381,109045,3/4-in lumber,3.0,12,0.0
12435,38386,109045,plywood project panel,3.0,12,0.0
12436,38391,109045,surebond,1.0,0,0.0
12437,38392,109045,tabl top wood,2.67,10,0.0
12438,38397,109047,martha stewart cabinet,2.67,10,0.0
12439,38403,109049,3m p100,2.0,6,0.014101075336136805
12440,38407,109050,fenc gate,2.67,10,0.0
12441,38408,109050,yardgard fenc instal,2.0,6,0.0
12442,38410,109051,whole hous surg,1.67,4,0.0
12443,38411,109051,whole hous surg protector,2.67,10,0.0
12444,38416,109054,black and decker scub buster extrem,2.33,8,0.032039969338989956
12445,38418,109054,hand vac,3.0,12,0.005197870685409017
12446,38420,109056,door sidelit,3.0,12,0.0
12447,38422,109056,front door with sidelit,2.67,10,0.005497877677697573
12448,38426,109057,patio accessori,3.0,12,0.01164005719900378
12449,38428,109058,light fixtur ceil,3.0,12,0.006780482997104449
12450,38429,109058,light fixtur flush ceil,3.0,12,0.013766660380190948
12451,38431,109059,standoff,2.67,10,0.0
12452,38434,109060,fiberglass front door by masonit,3.0,12,0.005497877677697573
12453,38444,109061,liftmast garag door open contrill3,1.67,4,0.0
12454,38449,109062,grey rug,3.0,12,0.0
12455,38451,109064,float corner shelf,3.0,12,0.0
12456,38453,109064,white mdf,3.0,12,0.00850851694074832
12457,38456,109066,gas detector,3.0,12,0.011683910426758369
